state,rptdate,total,measure_type,measure,measure_n,measure_ina,measure_total,measure_total_not_ina,measure_pct,measure_pct_ina,state_name,claim_type,year,year_month,month,month_labs,date_school_closures,date_restaurant_closures,date_stay_in_place,notes_closures,date_min_covid,covid_color,monthly_weekly_ind,count_weeks,state_filter
RI,2020-03-28,27599,eth,latinx,4222,3275,28430,25155,0.1678393957463725,0.1151952163207879,Rhode Island,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-16,2020-03-28,"March 15, 2020: The Governor announced guidance directing all child care centers in Rhode Island to close. She also announced that the Rhode Island Department of Education will be working with local school districts to make “grab and go” meals available to students while schools are closed. March 16, 2020: The Governor issued an executive order regarding restrictions for restaurants, bars, entertainment venues, and public gatherings. March 28, 2020: The Governor announced several state actions, including issuing a stay-at-home order until April 13.",2020-03-15,After shutdowns,weekly,4,keep
RI,2020-04-04,28485,eth,latinx,4203,3343,29504,26161,0.16065899621574098,0.11330667028199566,Rhode Island,Initial,2020,Apr 2020,4,Apr,2020-03-15,2020-03-16,2020-03-28,"March 15, 2020: The Governor announced guidance directing all child care centers in Rhode Island to close. She also announced that the Rhode Island Department of Education will be working with local school districts to make “grab and go” meals available to students while schools are closed. March 16, 2020: The Governor issued an executive order regarding restrictions for restaurants, bars, entertainment venues, and public gatherings. March 28, 2020: The Governor announced several state actions, including issuing a stay-at-home order until April 13.",2020-03-15,After shutdowns,weekly,4,keep
RI,2020-04-11,22870,eth,latinx,3635,2882,23776,20894,0.17397338948980567,0.12121467025572005,Rhode Island,Initial,2020,Apr 2020,4,Apr,2020-03-15,2020-03-16,2020-03-28,"March 15, 2020: The Governor announced guidance directing all child care centers in Rhode Island to close. She also announced that the Rhode Island Department of Education will be working with local school districts to make “grab and go” meals available to students while schools are closed. March 16, 2020: The Governor issued an executive order regarding restrictions for restaurants, bars, entertainment venues, and public gatherings. March 28, 2020: The Governor announced several state actions, including issuing a stay-at-home order until April 13.",2020-03-15,After shutdowns,weekly,4,keep
CA,2020-03-07,43563,eth,latinx,17169,0,39433,39433,0.43539674891588265,0,California,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-15,2020-03-16,"March 15, 2020 – The Governor called for all bars, wineries, nightclubs and brewpubs to close and urged seniors and people with chronic health conditions to isolate themselves at home in a bid to contain the spread of the coronavirus. KTVU: Mar 12, 2020 - San Francisco Unified School District said the closure of more than 100 schools goes into effect on Monday. March 16, 2020 City and County of SF issued shelter in place order.",2020-03-15,Before shutdowns,weekly,2,keep
CA,2020-03-14,57628,eth,latinx,21846,0,52106,52106,0.4192607377269412,0,California,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-15,2020-03-16,"March 15, 2020 – The Governor called for all bars, wineries, nightclubs and brewpubs to close and urged seniors and people with chronic health conditions to isolate themselves at home in a bid to contain the spread of the coronavirus. KTVU: Mar 12, 2020 - San Francisco Unified School District said the closure of more than 100 schools goes into effect on Monday. March 16, 2020 City and County of SF issued shelter in place order.",2020-03-15,Before shutdowns,weekly,2,keep
CA,2020-03-21,185300,eth,latinx,67270,0,170667,170667,0.3941593864074484,0,California,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-15,2020-03-16,"March 15, 2020 – The Governor called for all bars, wineries, nightclubs and brewpubs to close and urged seniors and people with chronic health conditions to isolate themselves at home in a bid to contain the spread of the coronavirus. KTVU: Mar 12, 2020 - San Francisco Unified School District said the closure of more than 100 schools goes into effect on Monday. March 16, 2020 City and County of SF issued shelter in place order.",2020-03-15,After shutdowns,weekly,6,keep
CA,2020-03-28,1055800,eth,latinx,376467,0,968485,968485,0.3887174298001518,0,California,Initial,2020,Mar 2020,3,Mar,2020-03-16,2020-03-15,2020-03-16,"March 15, 2020 – The Governor called for all bars, wineries, nightclubs and brewpubs to close and urged seniors and people with chronic health conditions to isolate themselves at home in a bid to contain the spread of the coronavirus. KTVU: Mar 12, 2020 - San Francisco Unified School District said the closure of more than 100 schools goes into effect on Monday. March 16, 2020 City and County of SF issued shelter in place order.",2020-03-15,After shutdowns,weekly,6,keep
CA,2020-04-04,913320,eth,latinx,307164,0,845165,845165,0.36343672537315197,0,California,Initial,2020,Apr 2020,4,Apr,2020-03-16,2020-03-15,2020-03-16,"March 15, 2020 – The Governor called for all bars, wineries, nightclubs and brewpubs to close and urged seniors and people with chronic health conditions to isolate themselves at home in a bid to contain the spread of the coronavirus. KTVU: Mar 12, 2020 - San Francisco Unified School District said the closure of more than 100 schools goes into effect on Monday. March 16, 2020 City and County of SF issued shelter in place order.",2020-03-15,After shutdowns,weekly,6,keep
CA,2020-04-11,650152,eth,latinx,227043,0,607457,607457,0.3737597887587105,0,California,Initial,2020,Apr 2020,4,Apr,2020-03-16,2020-03-15,2020-03-16,"March 15, 2020 – The Governor called for all bars, wineries, nightclubs and brewpubs to close and urged seniors and people with chronic health conditions to isolate themselves at home in a bid to contain the spread of the coronavirus. KTVU: Mar 12, 2020 - San Francisco Unified School District said the closure of more than 100 schools goes into effect on Monday. March 16, 2020 City and County of SF issued shelter in place order.",2020-03-15,After shutdowns,weekly,6,keep
CA,2020-04-18,523752,eth,latinx,184969,0,491653,491653,0.3762185931947939,0,California,Initial,2020,Apr 2020,4,Apr,2020-03-16,2020-03-15,2020-03-16,"March 15, 2020 – The Governor called for all bars, wineries, nightclubs and brewpubs to close and urged seniors and people with chronic health conditions to isolate themselves at home in a bid to contain the spread of the coronavirus. KTVU: Mar 12, 2020 - San Francisco Unified School District said the closure of more than 100 schools goes into effect on Monday. March 16, 2020 City and County of SF issued shelter in place order.",2020-03-15,After shutdowns,weekly,6,keep
CA,2020-04-25,321798,eth,latinx,118086,0,301347,301347,0.3918605461477964,0,California,Initial,2020,Apr 2020,4,Apr,2020-03-16,2020-03-15,2020-03-16,"March 15, 2020 – The Governor called for all bars, wineries, nightclubs and brewpubs to close and urged seniors and people with chronic health conditions to isolate themselves at home in a bid to contain the spread of the coronavirus. KTVU: Mar 12, 2020 - San Francisco Unified School District said the closure of more than 100 schools goes into effect on Monday. March 16, 2020 City and County of SF issued shelter in place order.",2020-03-15,After shutdowns,weekly,6,keep
ID,2020-03-07,947,eth,not_latinx,0,0,0,0,0,NaN,Idaho,Initial,2020,Mar 2020,3,Mar,2020-03-23,2020-03-25,2020-03-19,"March 19, 2020: The Governor issued a mandatory isolation order for Blaine County. March 23, 2020: The Idaho State Board of Education directed all public school districts and charter schools to immediately start a “soft closure” of all classroom facilities through April 20. March 25, 2020 –The Governor issued a statewide stay-home order for the state of Idaho.",2020-03-19,Before shutdowns,weekly,2,keep
ID,2020-03-14,946,eth,not_latinx,0,0,0,0,0,NaN,Idaho,Initial,2020,Mar 2020,3,Mar,2020-03-23,2020-03-25,2020-03-19,"March 19, 2020: The Governor issued a mandatory isolation order for Blaine County. March 23, 2020: The Idaho State Board of Education directed all public school districts and charter schools to immediately start a “soft closure” of all classroom facilities through April 20. March 25, 2020 –The Governor issued a statewide stay-home order for the state of Idaho.",2020-03-19,Before shutdowns,weekly,2,keep
ID,2020-03-21,12285,eth,not_latinx,0,0,0,0,0,NaN,Idaho,Initial,2020,Mar 2020,3,Mar,2020-03-23,2020-03-25,2020-03-19,"March 19, 2020: The Governor issued a mandatory isolation order for Blaine County. March 23, 2020: The Idaho State Board of Education directed all public school districts and charter schools to immediately start a “soft closure” of all classroom facilities through April 20. March 25, 2020 –The Governor issued a statewide stay-home order for the state of Idaho.",2020-03-19,After shutdowns,weekly,4,keep
ID,2020-03-28,27180,eth,not_latinx,0,0,0,0,0,NaN,Idaho,Initial,2020,Mar 2020,3,Mar,2020-03-23,2020-03-25,2020-03-19,"March 19, 2020: The Governor issued a mandatory isolation order for Blaine County. March 23, 2020: The Idaho State Board of Education directed all public school districts and charter schools to immediately start a “soft closure” of all classroom facilities through April 20. March 25, 2020 –The Governor issued a statewide stay-home order for the state of Idaho.",2020-03-19,After shutdowns,weekly,4,keep
ID,2020-04-04,22116,eth,not_latinx,0,0,0,0,0,NaN,Idaho,Initial,2020,Apr 2020,4,Apr,2020-03-23,2020-03-25,2020-03-19,"March 19, 2020: The Governor issued a mandatory isolation order for Blaine County. March 23, 2020: The Idaho State Board of Education directed all public school districts and charter schools to immediately start a “soft closure” of all classroom facilities through April 20. March 25, 2020 –The Governor issued a statewide stay-home order for the state of Idaho.",2020-03-19,After shutdowns,weekly,4,keep
ID,2020-04-11,12693,eth,not_latinx,0,0,0,0,0,NaN,Idaho,Initial,2020,Apr 2020,4,Apr,2020-03-23,2020-03-25,2020-03-19,"March 19, 2020: The Governor issued a mandatory isolation order for Blaine County. March 23, 2020: The Idaho State Board of Education directed all public school districts and charter schools to immediately start a “soft closure” of all classroom facilities through April 20. March 25, 2020 –The Governor issued a statewide stay-home order for the state of Idaho.",2020-03-19,After shutdowns,weekly,4,keep
MN,2020-03-21,116959,eth,not_latinx,102945,8197,116962,108765,0.9464901392911322,0.07008259092696774,Minnesota,Initial,2020,Mar 2020,3,Mar,2020-03-15,2020-03-25,2020-03-25,"March 15, 2020: The Governor signed Executive Order 20-02 authorizing the closure of all prekindergarten through grade 12 schools. This order also requires schools to provide care for elementary-age children of health care professionals, first responders, and other emergency workers during previously planned school days. March 25, 2020: The Governor signed Executive Order 20-20, directing residents to stay at home, and issued a list of activities for which it’s permissible to leave, such as for health and safety activities, necessary supplies and services, and for the care of others.",2020-03-15,After shutdowns,weekly,4,keep
